Always equal to ACS Summary File identification,State Postal Abbreviation,Summary Level,Geographic Component,State (FIPS Code),County of current residence,Census Tract,Block Group,Area Name,Qualifying Name,FIPS,Area (Land),Area (Water),Total Population:,Total Population: White Alone,Total Population: Black or African American Alone,Total Population: American Indian and Alaska Native Alone,Total Population: Asian Alone,Total Population: Native Hawaiian and Other Pacific Islander Alone,Total Population: Some Other Race Alone,Total Population: Two or More Races,% Total Population: White Alone,% Total Population: Black or African American Alone,% Total Population: American Indian and Alaska Native Alone,% Total Population: Asian Alone,% Total Population: Native Hawaiian and Other Pacific Islander Alone,% Total Population: Some Other Race Alone,% Total Population: Two or More Races,Households:,"Households: Less than $10,000","Households: $10,000 to $14,999","Households: $15,000 to $19,999","Households: $20,000 to $24,999","Households: $25,000 to $29,999","Households: $30,000 to $34,999","Households: $35,000 to $39,999","Households: $40,000 to $44,999","Households: $45,000 to $49,999","Households: $50,000 to $59,999","Households: $60,000 to $74,999","Households: $75,000 to $99,999","Households: $100,000 to $124,999","Households: $125,000 to $149,999","Households: $150,000 to $199,999","Households: $200,000 or More","% Households: Less than $10,000","% Households: $10,000 to $14,999","% Households: $15,000 to $19,999","% Households: $20,000 to $24,999","% Households: $25,000 to $29,999","% Households: $30,000 to $34,999","% Households: $35,000 to $39,999","% Households: $40,000 to $44,999","% Households: $45,000 to $49,999","% Households: $50,000 to $59,999","% Households: $60,000 to $74,999","% Households: $75,000 to $99,999","% Households: $100,000 to $124,999","% Households: $125,000 to $149,999","% Households: $150,000 to $199,999","% Households: $200,000 or More"
Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_STATE,Geo_COUNTY,Geo_TRACT,Geo_BLKGRP,Geo_NAME,Geo_QName,Geo_FIPS,Geo_AREALAND,Geo_AREAWATR,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017
ACSSF,ga,150,0,13,89,23101,3,Block Group 3,"Block Group 3, Census Tract 231.01, DeKalb County, Georgia",130890231013,702125,2619,1154,454,627,0,0,0,0,73,39.34,54.33,0,0,0,0,6.33,467,23,23,46,12,37,0,51,0,0,19,26,37,113,8,24,48,4.93,4.93,9.85,2.57,7.92,0,10.92,0,0,4.07,5.57,7.92,24.2,1.71,5.14,10.28
ACSSF,ga,150,0,13,89,23101,4,Block Group 4,"Block Group 4, Census Tract 231.01, DeKalb County, Georgia",130890231014,988188,0,971,358,549,0,0,0,29,35,36.87,56.54,0,0,0,2.99,3.6,401,5,0,33,22,43,19,11,10,0,10,63,22,98,18,37,10,1.25,0,8.23,5.49,10.72,4.74,2.74,2.49,0,2.49,15.71,5.49,24.44,4.49,9.23,2.49
ACSSF,ga,150,0,13,89,23102,1,Block Group 1,"Block Group 1, Census Tract 231.02, DeKalb County, Georgia",130890231021,1446957,7655,1534,1080,410,0,0,0,33,11,70.4,26.73,0,0,0,2.15,0.72,819,36,0,136,10,0,24,44,29,27,37,44,76,31,65,99,161,4.4,0,16.61,1.22,0,2.93,5.37,3.54,3.3,4.52,5.37,9.28,3.79,7.94,12.09,19.66
ACSSF,ga,150,0,13,89,23102,2,Block Group 2,"Block Group 2, Census Tract 231.02, DeKalb County, Georgia",130890231022,1060278,0,1597,322,1017,17,15,0,162,64,20.16,63.68,1.06,0.94,0,10.14,4.01,595,52,9,0,31,65,108,39,21,48,8,83,30,70,9,10,12,8.74,1.51,0,5.21,10.92,18.15,6.55,3.53,8.07,1.34,13.95,5.04,11.76,1.51,1.68,2.02
ACSSF,ga,150,0,13,89,23107,1,Block Group 1,"Block Group 1, Census Tract 231.07, DeKalb County, Georgia",130890231071,1546982,0,1265,501,641,11,35,0,0,77,39.6,50.67,0.87,2.77,0,0,6.09,519,37,61,11,48,0,10,16,31,0,28,35,90,99,10,43,0,7.13,11.75,2.12,9.25,0,1.93,3.08,5.97,0,5.39,6.74,17.34,19.08,1.93,8.29,0
ACSSF,ga,150,0,13,89,23107,2,Block Group 2,"Block Group 2, Census Tract 231.07, DeKalb County, Georgia",130890231072,954203,0,1446,181,1145,0,13,0,0,107,12.52,79.18,0,0.9,0,0,7.4,398,0,17,52,9,43,0,41,0,20,23,85,24,0,42,42,0,0,4.27,13.07,2.26,10.8,0,10.3,0,5.03,5.78,21.36,6.03,0,10.55,10.55,0
ACSSF,ga,150,0,13,89,23107,3,Block Group 3,"Block Group 3, Census Tract 231.07, DeKalb County, Georgia",130890231073,1251512,0,1578,435,1072,0,0,0,35,36,27.57,67.93,0,0,0,2.22,2.28,639,69,24,0,35,0,19,0,56,0,36,41,95,98,9,35,122,10.8,3.76,0,5.48,0,2.97,0,8.76,0,5.63,6.42,14.87,15.34,1.41,5.48,19.09
ACSSF,ga,150,0,13,89,23108,1,Block Group 1,"Block Group 1, Census Tract 231.08, DeKalb County, Georgia",130890231081,2070675,10004,1554,86,1409,0,59,0,0,0,5.53,90.67,0,3.8,0,0,0,632,81,38,40,88,28,80,30,43,0,11,13,34,12,56,69,9,12.82,6.01,6.33,13.92,4.43,12.66,4.75,6.8,0,1.74,2.06,5.38,1.9,8.86,10.92,1.42
ACSSF,ga,150,0,13,89,23108,2,Block Group 2,"Block Group 2, Census Tract 231.08, DeKalb County, Georgia",130890231082,794859,4117,1606,57,1537,0,0,0,0,12,3.55,95.7,0,0,0,0,0.75,456,18,11,23,29,15,84,0,10,14,14,41,87,74,36,0,0,3.95,2.41,5.04,6.36,3.29,18.42,0,2.19,3.07,3.07,8.99,19.08,16.23,7.89,0,0
ACSSF,ga,150,0,13,89,23108,3,Block Group 3,"Block Group 3, Census Tract 231.08, DeKalb County, Georgia",130890231083,828272,0,905,140,682,0,33,0,50,0,15.47,75.36,0,3.65,0,5.52,0,385,0,23,37,23,66,4,68,20,25,0,48,29,7,0,35,0,0,5.97,9.61,5.97,17.14,1.04,17.66,5.19,6.49,0,12.47,7.53,1.82,0,9.09,0
ACSSF,ga,150,0,13,89,23111,1,Block Group 1,"Block Group 1, Census Tract 231.11, DeKalb County, Georgia",130890231111,2337613,14379,2263,93,1979,0,49,0,72,70,4.11,87.45,0,2.17,0,3.18,3.09,702,39,7,46,122,26,39,13,52,40,67,44,61,34,33,31,48,5.56,1,6.55,17.38,3.7,5.56,1.85,7.41,5.7,9.54,6.27,8.69,4.84,4.7,4.42,6.84
ACSSF,ga,150,0,13,89,23112,1,Block Group 1,"Block Group 1, Census Tract 231.12, DeKalb County, Georgia",130890231121,923096,3663,2420,154,1952,0,13,0,192,109,6.36,80.66,0,0.54,0,7.93,4.5,934,95,159,19,37,74,63,29,21,70,77,73,57,103,0,35,22,10.17,17.02,2.03,3.96,7.92,6.75,3.1,2.25,7.49,8.24,7.82,6.1,11.03,0,3.75,2.36
ACSSF,ga,150,0,13,89,23112,2,Block Group 2,"Block Group 2, Census Tract 231.12, DeKalb County, Georgia",130890231122,594226,0,541,81,357,0,0,0,0,103,14.97,65.99,0,0,0,0,19.04,359,70,14,0,15,0,37,12,23,0,30,46,89,10,0,0,13,19.5,3.9,0,4.18,0,10.31,3.34,6.41,0,8.36,12.81,24.79,2.79,0,0,3.62
ACSSF,ga,150,0,13,89,23112,3,Block Group 3,"Block Group 3, Census Tract 231.12, DeKalb County, Georgia",130890231123,576941,7877,863,38,657,0,0,0,0,168,4.4,76.13,0,0,0,0,19.47,354,55,0,10,0,129,12,0,0,16,69,30,0,33,0,0,0,15.54,0,2.82,0,36.44,3.39,0,0,4.52,19.49,8.47,0,9.32,0,0,0
ACSSF,ga,150,0,13,89,23112,4,Block Group 4,"Block Group 4, Census Tract 231.12, DeKalb County, Georgia",130890231124,374743,0,154,15,139,0,0,0,0,0,9.74,90.26,0,0,0,0,0,120,27,15,0,0,27,0,0,0,0,23,28,0,0,0,0,0,22.5,12.5,0,0,22.5,0,0,0,0,19.17,23.33,0,0,0,0,0
ACSSF,ga,150,0,13,89,23113,1,Block Group 1,"Block Group 1, Census Tract 231.13, DeKalb County, Georgia",130890231131,1195840,2196,1759,431,1014,0,271,0,0,43,24.5,57.65,0,15.41,0,0,2.44,975,14,255,15,75,38,107,83,4,13,59,49,132,71,14,0,46,1.44,26.15,1.54,7.69,3.9,10.97,8.51,0.41,1.33,6.05,5.03,13.54,7.28,1.44,0,4.72
ACSSF,ga,150,0,13,89,23113,2,Block Group 2,"Block Group 2, Census Tract 231.13, DeKalb County, Georgia",130890231132,471517,6722,690,323,210,0,22,0,0,135,46.81,30.43,0,3.19,0,0,19.57,305,0,5,0,0,41,0,21,16,0,0,19,33,42,44,27,57,0,1.64,0,0,13.44,0,6.89,5.25,0,0,6.23,10.82,13.77,14.43,8.85,18.69
ACSSF,ga,150,0,13,89,23113,3,Block Group 3,"Block Group 3, Census Tract 231.13, DeKalb County, Georgia",130890231133,374020,0,783,197,327,0,246,0,0,13,25.16,41.76,0,31.42,0,0,1.66,204,43,0,0,0,0,0,0,7,32,14,38,16,0,7,23,24,21.08,0,0,0,0,0,0,3.43,15.69,6.86,18.63,7.84,0,3.43,11.27,11.76
ACSSF,ga,150,0,13,89,23114,1,Block Group 1,"Block Group 1, Census Tract 231.14, DeKalb County, Georgia",130890231141,964022,7207,1230,116,809,4,82,0,18,201,9.43,65.77,0.33,6.67,0,1.46,16.34,315,8,39,0,20,33,0,9,0,0,41,78,18,46,0,10,13,2.54,12.38,0,6.35,10.48,0,2.86,0,0,13.02,24.76,5.71,14.6,0,3.17,4.13
ACSSF,ga,150,0,13,89,23114,2,Block Group 2,"Block Group 2, Census Tract 231.14, DeKalb County, Georgia",130890231142,1420607,5497,2625,210,1960,0,23,0,384,48,8,74.67,0,0.88,0,14.63,1.83,992,25,68,26,52,77,205,34,10,47,14,65,102,116,0,138,13,2.52,6.85,2.62,5.24,7.76,20.67,3.43,1.01,4.74,1.41,6.55,10.28,11.69,0,13.91,1.31
ACSSF,ga,150,0,13,89,23115,1,Block Group 1,"Block Group 1, Census Tract 231.15, DeKalb County, Georgia",130890231151,662700,0,1803,254,1259,14,0,0,31,245,14.09,69.83,0.78,0,0,1.72,13.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
ACSSF,ga,150,0,13,89,23209,1,Block Group 1,"Block Group 1, Census Tract 232.09, DeKalb County, Georgia",130890232091,773745,0,1062,34,947,0,81,0,0,0,3.2,89.17,0,7.63,0,0,0,320,0,0,0,34,17,0,25,15,0,41,19,56,72,0,0,41,0,0,0,10.62,5.31,0,7.81,4.69,0,12.81,5.94,17.5,22.5,0,0,12.81
ACSSF,ga,150,0,13,89,23209,2,Block Group 2,"Block Group 2, Census Tract 232.09, DeKalb County, Georgia",130890232092,1196432,3276,2568,35,2508,0,0,0,0,25,1.36,97.66,0,0,0,0,0.97,725,18,13,42,9,51,34,36,0,29,81,16,134,90,72,93,7,2.48,1.79,5.79,1.24,7.03,4.69,4.97,0,4,11.17,2.21,18.48,12.41,9.93,12.83,0.97
ACSSF,ga,150,0,13,89,23209,3,Block Group 3,"Block Group 3, Census Tract 232.09, DeKalb County, Georgia",130890232093,872932,33730,859,89,643,0,0,0,35,92,10.36,74.85,0,0,0,4.07,10.71,248,0,13,0,0,0,0,0,31,23,28,71,8,51,12,11,0,0,5.24,0,0,0,0,0,12.5,9.27,11.29,28.63,3.23,20.56,4.84,4.44,0
ACSSF,ga,150,0,13,89,23209,4,Block Group 4,"Block Group 4, Census Tract 232.09, DeKalb County, Georgia",130890232094,1828147,21939,1119,228,891,0,0,0,0,0,20.38,79.62,0,0,0,0,0,414,0,0,11,8,39,0,0,14,51,40,6,41,80,17,40,67,0,0,2.66,1.93,9.42,0,0,3.38,12.32,9.66,1.45,9.9,19.32,4.11,9.66,16.18
ACSSF,ga,150,0,13,89,23211,1,Block Group 1,"Block Group 1, Census Tract 232.11, DeKalb County, Georgia",130890232111,1510895,0,2262,55,1838,0,32,0,236,101,2.43,81.26,0,1.41,0,10.43,4.47,763,0,12,0,24,21,0,12,60,0,128,60,153,101,20,30,142,0,1.57,0,3.15,2.75,0,1.57,7.86,0,16.78,7.86,20.05,13.24,2.62,3.93,18.61
ACSSF,ga,150,0,13,89,23211,2,Block Group 2,"Block Group 2, Census Tract 232.11, DeKalb County, Georgia",130890232112,973594,7190,1588,24,1541,0,0,0,0,23,1.51,97.04,0,0,0,0,1.45,683,0,0,0,51,31,0,135,61,77,64,70,114,29,0,35,16,0,0,0,7.47,4.54,0,19.77,8.93,11.27,9.37,10.25,16.69,4.25,0,5.12,2.34
ACSSF,ga,150,0,13,89,23212,1,Block Group 1,"Block Group 1, Census Tract 232.12, DeKalb County, Georgia",130890232121,1714681,36997,2179,15,2019,0,4,5,24,112,0.69,92.66,0,0.18,0.23,1.1,5.14,760,26,14,0,81,31,0,16,44,29,13,62,81,53,72,219,19,3.42,1.84,0,10.66,4.08,0,2.11,5.79,3.82,1.71,8.16,10.66,6.97,9.47,28.82,2.5
ACSSF,ga,150,0,13,89,23212,2,Block Group 2,"Block Group 2, Census Tract 232.12, DeKalb County, Georgia",130890232122,1796303,0,1179,29,1128,0,0,0,0,22,2.46,95.67,0,0,0,0,1.87,567,33,52,0,0,67,70,23,14,79,0,78,54,42,10,12,33,5.82,9.17,0,0,11.82,12.35,4.06,2.47,13.93,0,13.76,9.52,7.41,1.76,2.12,5.82
ACSSF,ga,150,0,13,89,23213,1,Block Group 1,"Block Group 1, Census Tract 232.13, DeKalb County, Georgia",130890232131,984458,0,1071,9,1048,0,0,0,9,5,0.84,97.85,0,0,0,0.84,0.47,199,0,0,40,0,25,17,0,0,0,0,94,0,12,0,0,11,0,0,20.1,0,12.56,8.54,0,0,0,0,47.24,0,6.03,0,0,5.53
ACSSF,ga,150,0,13,89,23213,2,Block Group 2,"Block Group 2, Census Tract 232.13, DeKalb County, Georgia",130890232132,1350468,0,2272,50,2208,0,0,0,0,14,2.2,97.18,0,0,0,0,0.62,623,0,0,0,68,26,92,36,98,0,0,62,24,24,67,24,102,0,0,0,10.91,4.17,14.77,5.78,15.73,0,0,9.95,3.85,3.85,10.75,3.85,16.37
ACSSF,ga,150,0,13,89,23213,3,Block Group 3,"Block Group 3, Census Tract 232.13, DeKalb County, Georgia",130890232133,781335,0,1109,118,952,0,0,0,39,0,10.64,85.84,0,0,0,3.52,0,325,0,0,29,0,0,0,0,15,24,0,56,99,0,18,0,84,0,0,8.92,0,0,0,0,4.62,7.38,0,17.23,30.46,0,5.54,0,25.85
ACSSF,ga,150,0,13,89,23213,4,Block Group 4,"Block Group 4, Census Tract 232.13, DeKalb County, Georgia",130890232134,1949789,16630,3168,77,2957,28,0,0,41,65,2.43,93.34,0.88,0,0,1.29,2.05,853,28,45,184,0,36,52,0,0,69,2,100,67,55,143,35,37,3.28,5.28,21.57,0,4.22,6.1,0,0,8.09,0.23,11.72,7.85,6.45,16.76,4.1,4.34
ACSSF,ga,150,0,13,89,23214,1,Block Group 1,"Block Group 1, Census Tract 232.14, DeKalb County, Georgia",130890232141,834387,3078,1336,41,1271,24,0,0,0,0,3.07,95.13,1.8,0,0,0,0,343,0,23,0,46,65,0,0,7,0,12,0,99,49,0,42,0,0,6.71,0,13.41,18.95,0,0,2.04,0,3.5,0,28.86,14.29,0,12.24,0
ACSSF,ga,150,0,13,89,23214,2,Block Group 2,"Block Group 2, Census Tract 232.14, DeKalb County, Georgia",130890232142,629497,34709,1410,53,1293,0,23,0,0,41,3.76,91.7,0,1.63,0,0,2.91,644,0,0,49,64,23,0,75,26,80,86,74,121,17,29,0,0,0,0,7.61,9.94,3.57,0,11.65,4.04,12.42,13.35,11.49,18.79,2.64,4.5,0,0
ACSSF,ga,150,0,13,89,23214,3,Block Group 3,"Block Group 3, Census Tract 232.14, DeKalb County, Georgia",130890232143,4018408,40231,1552,42,1489,0,0,0,21,0,2.71,95.94,0,0,0,1.35,0,355,0,43,0,16,0,18,0,0,12,0,0,123,36,68,39,0,0,12.11,0,4.51,0,5.07,0,0,3.38,0,0,34.65,10.14,19.15,10.99,0
ACSSF,ga,150,0,13,89,23214,4,Block Group 4,"Block Group 4, Census Tract 232.14, DeKalb County, Georgia",130890232144,1059835,0,1499,35,1408,0,0,0,0,56,2.33,93.93,0,0,0,0,3.74,725,0,33,111,0,0,0,66,0,132,39,66,160,0,36,82,0,0,4.55,15.31,0,0,0,9.1,0,18.21,5.38,9.1,22.07,0,4.97,11.31,0
ACSSF,ga,150,0,13,89,23215,1,Block Group 1,"Block Group 1, Census Tract 232.15, DeKalb County, Georgia",130890232151,1409123,1620,2046,129,1172,0,436,0,51,258,6.3,57.28,0,21.31,0,2.49,12.61,666,0,7,0,88,0,9,4,85,139,73,43,115,49,54,0,0,0,1.05,0,13.21,0,1.35,0.6,12.76,20.87,10.96,6.46,17.27,7.36,8.11,0,0
ACSSF,ga,150,0,13,89,23215,2,Block Group 2,"Block Group 2, Census Tract 232.15, DeKalb County, Georgia",130890232152,1126012,11897,1497,0,1466,0,8,0,0,23,0,97.93,0,0.53,0,0,1.54,512,14,0,231,7,19,20,21,52,62,35,21,0,30,0,0,0,2.73,0,45.12,1.37,3.71,3.91,4.1,10.16,12.11,6.84,4.1,0,5.86,0,0,0
ACSSF,ga,150,0,13,89,23215,3,Block Group 3,"Block Group 3, Census Tract 232.15, DeKalb County, Georgia",130890232153,858158,965,690,76,614,0,0,0,0,0,11.01,88.99,0,0,0,0,0,219,0,0,0,6,0,0,0,27,43,58,14,36,31,0,4,0,0,0,0,2.74,0,0,0,12.33,19.63,26.48,6.39,16.44,14.16,0,1.83,0
ACSSF,ga,150,0,13,89,23216,1,Block Group 1,"Block Group 1, Census Tract 232.16, DeKalb County, Georgia",130890232161,2503003,6550,1591,121,1437,0,0,0,33,0,7.61,90.32,0,0,0,2.07,0,696,70,0,91,21,16,52,116,0,79,64,30,17,86,0,8,46,10.06,0,13.07,3.02,2.3,7.47,16.67,0,11.35,9.2,4.31,2.44,12.36,0,1.15,6.61
ACSSF,ga,150,0,13,89,23216,2,Block Group 2,"Block Group 2, Census Tract 232.16, DeKalb County, Georgia",130890232162,1347841,0,2746,1,2734,0,11,0,0,0,0.04,99.56,0,0.4,0,0,0,936,0,120,12,0,53,23,0,0,0,61,125,207,19,301,15,0,0,12.82,1.28,0,5.66,2.46,0,0,0,6.52,13.35,22.12,2.03,32.16,1.6,0
ACSSF,ga,150,0,13,89,23217,1,Block Group 1,"Block Group 1, Census Tract 232.17, DeKalb County, Georgia",130890232171,877894,3826,2064,106,1879,0,24,0,1,54,5.14,91.04,0,1.16,0,0.05,2.62,553,0,78,18,0,33,20,0,0,49,99,33,0,6,34,0,183,0,14.1,3.25,0,5.97,3.62,0,0,8.86,17.9,5.97,0,1.08,6.15,0,33.09
ACSSF,ga,150,0,13,89,23217,2,Block Group 2,"Block Group 2, Census Tract 232.17, DeKalb County, Georgia",130890232172,968666,16109,684,27,657,0,0,0,0,0,3.95,96.05,0,0,0,0,0,205,0,0,0,0,20,10,34,0,17,0,0,55,18,51,0,0,0,0,0,0,9.76,4.88,16.59,0,8.29,0,0,26.83,8.78,24.88,0,0
ACSSF,ga,150,0,13,89,23217,3,Block Group 3,"Block Group 3, Census Tract 232.17, DeKalb County, Georgia",130890232173,1162415,4016,1483,96,1276,0,0,0,111,0,6.47,86.04,0,0,0,7.48,0,547,12,13,0,0,50,69,0,0,79,20,68,111,92,15,18,0,2.19,2.38,0,0,9.14,12.61,0,0,14.44,3.66,12.43,20.29,16.82,2.74,3.29,0
ACSSF,ga,150,0,13,89,23218,1,Block Group 1,"Block Group 1, Census Tract 232.18, DeKalb County, Georgia",130890232181,453726,0,1312,132,965,0,48,0,0,167,10.06,73.55,0,3.66,0,0,12.73,516,11,58,0,33,56,52,21,92,0,43,17,111,0,22,0,0,2.13,11.24,0,6.4,10.85,10.08,4.07,17.83,0,8.33,3.29,21.51,0,4.26,0,0
ACSSF,ga,150,0,13,89,23218,2,Block Group 2,"Block Group 2, Census Tract 232.18, DeKalb County, Georgia",130890232182,575275,0,1594,4,1590,0,0,0,0,0,0.25,99.75,0,0,0,0,0,618,70,94,90,52,0,88,22,27,0,15,57,18,0,71,14,0,11.33,15.21,14.56,8.41,0,14.24,3.56,4.37,0,2.43,9.22,2.91,0,11.49,2.27,0
ACSSF,ga,150,0,13,89,23219,1,Block Group 1,"Block Group 1, Census Tract 232.19, DeKalb County, Georgia",130890232191,1509799,12717,2138,360,1061,0,696,0,0,21,16.84,49.63,0,32.55,0,0,0.98,440,0,0,0,0,0,51,30,0,30,41,138,54,28,13,55,0,0,0,0,0,0,11.59,6.82,0,6.82,9.32,31.36,12.27,6.36,2.95,12.5,0
ACSSF,ga,150,0,13,89,23219,2,Block Group 2,"Block Group 2, Census Tract 232.19, DeKalb County, Georgia",130890232192,1354574,12658,2260,52,2134,0,74,0,0,0,2.3,94.42,0,3.27,0,0,0,577,11,0,0,65,0,10,68,12,0,84,55,103,38,40,80,11,1.91,0,0,11.27,0,1.73,11.79,2.08,0,14.56,9.53,17.85,6.59,6.93,13.86,1.91
ACSSF,ga,150,0,13,89,23220,1,Block Group 1,"Block Group 1, Census Tract 232.20, DeKalb County, Georgia",130890232201,2131478,11645,1523,234,1074,0,121,0,0,94,15.36,70.52,0,7.94,0,0,6.17,519,0,71,0,48,28,77,44,0,32,38,17,55,57,10,18,24,0,13.68,0,9.25,5.39,14.84,8.48,0,6.17,7.32,3.28,10.6,10.98,1.93,3.47,4.62
ACSSF,ga,150,0,13,89,23220,2,Block Group 2,"Block Group 2, Census Tract 232.20, DeKalb County, Georgia",130890232202,1688906,39429,1444,67,973,0,143,0,164,97,4.64,67.38,0,9.9,0,11.36,6.72,561,0,0,20,0,0,0,25,21,31,77,147,130,43,21,46,0,0,0,3.57,0,0,0,4.46,3.74,5.53,13.73,26.2,23.17,7.66,3.74,8.2,0
ACSSF,ga,150,0,13,89,23221,1,Block Group 1,"Block Group 1, Census Tract 232.21, DeKalb County, Georgia",130890232211,1406715,0,2225,226,1372,0,40,0,190,397,10.16,61.66,0,1.8,0,8.54,17.84,555,20,0,0,31,0,0,0,0,55,66,59,117,94,9,81,23,3.6,0,0,5.59,0,0,0,0,9.91,11.89,10.63,21.08,16.94,1.62,14.59,4.14
ACSSF,ga,150,0,13,89,23221,2,Block Group 2,"Block Group 2, Census Tract 232.21, DeKalb County, Georgia",130890232212,941641,16934,1343,62,1266,0,0,0,0,15,4.62,94.27,0,0,0,0,1.12,452,0,46,0,0,47,0,0,15,26,14,131,58,21,15,34,45,0,10.18,0,0,10.4,0,0,3.32,5.75,3.1,28.98,12.83,4.65,3.32,7.52,9.96
ACSSF,ga,150,0,13,89,23222,1,Block Group 1,"Block Group 1, Census Tract 232.22, DeKalb County, Georgia",130890232221,1725591,3932,1859,323,1403,1,0,0,0,132,17.37,75.47,0.05,0,0,0,7.1,704,108,12,15,0,0,91,0,45,111,8,50,174,65,7,18,0,15.34,1.7,2.13,0,0,12.93,0,6.39,15.77,1.14,7.1,24.72,9.23,0.99,2.56,0
ACSSF,ga,150,0,13,89,23222,2,Block Group 2,"Block Group 2, Census Tract 232.22, DeKalb County, Georgia",130890232222,587923,38021,2333,0,2309,0,0,0,24,0,0,98.97,0,0,0,1.03,0,897,31,0,85,89,41,29,39,270,60,30,47,111,65,0,0,0,3.46,0,9.48,9.92,4.57,3.23,4.35,30.1,6.69,3.34,5.24,12.37,7.25,0,0,0
ACSSF,ga,150,0,13,89,23311,1,Block Group 1,"Block Group 1, Census Tract 233.11, DeKalb County, Georgia",130890233111,1753428,16634,2228,58,1966,0,0,0,137,67,2.6,88.24,0,0,0,6.15,3.01,697,143,0,0,0,26,34,57,0,10,88,18,83,33,67,38,100,20.52,0,0,0,3.73,4.88,8.18,0,1.43,12.63,2.58,11.91,4.73,9.61,5.45,14.35
ACSSF,ga,150,0,13,89,23311,2,Block Group 2,"Block Group 2, Census Tract 233.11, DeKalb County, Georgia",130890233112,1498970,12129,1984,62,1871,17,0,0,0,34,3.12,94.3,0.86,0,0,0,1.71,724,30,0,0,87,0,23,0,24,0,30,87,88,127,38,153,37,4.14,0,0,12.02,0,3.18,0,3.31,0,4.14,12.02,12.15,17.54,5.25,21.13,5.11
ACSSF,ga,150,0,13,89,23311,3,Block Group 3,"Block Group 3, Census Tract 233.11, DeKalb County, Georgia",130890233113,1663417,16879,993,16,899,37,0,0,0,41,1.61,90.53,3.73,0,0,0,4.13,270,0,0,0,19,14,0,0,0,24,19,97,32,16,16,13,20,0,0,0,7.04,5.19,0,0,0,8.89,7.04,35.93,11.85,5.93,5.93,4.81,7.41
ACSSF,ga,150,0,13,89,23313,1,Block Group 1,"Block Group 1, Census Tract 233.13, DeKalb County, Georgia",130890233131,2668784,46475,3202,57,3084,0,0,0,0,61,1.78,96.31,0,0,0,0,1.91,912,20,0,95,7,6,51,16,64,186,47,85,153,51,56,66,9,2.19,0,10.42,0.77,0.66,5.59,1.75,7.02,20.39,5.15,9.32,16.78,5.59,6.14,7.24,0.99
ACSSF,ga,150,0,13,89,23313,2,Block Group 2,"Block Group 2, Census Tract 233.13, DeKalb County, Georgia",130890233132,861173,0,1165,0,1165,0,0,0,0,0,0,100,0,0,0,0,0,464,7,59,0,26,29,0,26,8,87,34,143,29,9,7,0,0,1.51,12.72,0,5.6,6.25,0,5.6,1.72,18.75,7.33,30.82,6.25,1.94,1.51,0,0
ACSSF,ga,150,0,13,89,23313,3,Block Group 3,"Block Group 3, Census Tract 233.13, DeKalb County, Georgia",130890233133,1343541,0,1222,22,1189,0,0,0,0,11,1.8,97.3,0,0,0,0,0.9,307,24,0,0,35,0,0,0,0,20,35,0,77,57,29,0,30,7.82,0,0,11.4,0,0,0,0,6.51,11.4,0,25.08,18.57,9.45,0,9.77
ACSSF,ga,150,0,13,89,23315,1,Block Group 1,"Block Group 1, Census Tract 233.15, DeKalb County, Georgia",130890233151,4303146,0,2972,51,2851,0,13,0,16,41,1.72,95.93,0,0.44,0,0.54,1.38,847,0,14,13,13,79,42,0,33,0,78,175,89,105,107,20,79,0,1.65,1.53,1.53,9.33,4.96,0,3.9,0,9.21,20.66,10.51,12.4,12.63,2.36,9.33
ACSSF,ga,150,0,13,89,23315,2,Block Group 2,"Block Group 2, Census Tract 233.15, DeKalb County, Georgia",130890233152,2694893,5832,1726,102,1541,24,0,0,0,59,5.91,89.28,1.39,0,0,0,3.42,479,51,0,0,0,20,0,0,0,0,15,0,122,147,25,58,41,10.65,0,0,0,4.18,0,0,0,0,3.13,0,25.47,30.69,5.22,12.11,8.56
